Philippines PHL 1972 2903818240
Philippines PHL 1973 4951064576
Philippines PHL 1974 2081857536
Philippines PHL 1975 3456561152
Philippines PHL 1976 5869838336
Philippines PHL 1977 4046323712
Philippines PHL 1978 3986866176
Philippines PHL 1979 4519534592
Philippines PHL 1980 4435656704
Philippines PHL 1981 3070582784
Philippines PHL 1982 3431956480
Philippines PHL 1983 1825390592
Philippines PHL 1984 -6902317056
Philippines PHL 1985 -6251462656
Philippines PHL 1986 2980544512
Philippines PHL 1987 3833151488
Philippines PHL 1988 6141943808
Philippines PHL 1989 6051266560
Philippines PHL 1990 3203088384
Philippines PHL 1991 -467419136
Philippines PHL 1992 445374464
Philippines PHL 1993 2336522240
Philippines PHL 1994 4785823744
Philippines PHL 1995 5282447360
Philippines PHL 1996 7002644480
Philippines PHL 1997 6560530432
Philippines PHL 1998 -684023808
Philippines PHL 1999 4429733888
Philippines PHL 2000 5995307008
Philippines PHL 2001 4354179072
Philippines PHL 2002 5468487680
Philippines PHL 2003 7763574784
Philippines PHL 2004 10535895040
Philippines PHL 2005 8447639552
Philippines PHL 2006 9535832064
Philippines PHL 2007 12315066368
Philippines PHL 2008 8741830656
Philippines PHL 2009 3040886784
Philippines PHL 2010 15622455296
Philippines PHL 2011 8820768768
Philippines PHL 2012 16376299520
Philippines PHL 2013 17134141440
Philippines PHL 2014 17200070656
Philippines PHL 2015 18292867072
Philippines PHL 2016 21909241856
Philippines PHL 2017 22758260736
Philippines PHL 2018 22265823232
Philippines PHL 2019 22845325312
Philippines PHL 2020 -37930729472
Singapore SGP 1961 483561472
Singapore SGP 1962 485452288
Singapore SGP 1963 693991936
Singapore SGP 1964 -236034560
Singapore SGP 1965 577393152
Singapore SGP 1966 808990720
Singapore SGP 1967 1095285760
Singapore SGP 1968 1332630528
Singapore SGP 1969 1547133952
Singapore SGP 1970 1775022080
Singapore SGP 1971 1800771584
Singapore SGP 1972 2171370496
Singapore SGP 1973 1959192576
Singapore SGP 1974 1250291712
Singapore SGP 1975 863543296
Singapore SGP 1976 1677189120
Singapore SGP 1977 1660315648
Singapore SGP 1978 2013456384
Singapore SGP 1979 2665842688
Singapore SGP 1980 3091431424
Singapore SGP 1981 3640674304
Singapore SGP 1982 2649112576
Singapore SGP 1983 3417513984
Singapore SGP 1984 3812990976
Singapore SGP 1985 -293859328
Singapore SGP 1986 629616640
Singapore SGP 1987 5130637312
Singapore SGP 1988 5929955328
Singapore SGP 1989 5950537728
Singapore SGP 1990 6337212416
Singapore SGP 1991 4739743744
Singapore SGP 1992 5019860992
Singapore SGP 1993 9241706496
Singapore SGP 1994 9972940800
Singapore SGP 1995 7189266432
Singapore SGP 1996 7996432384
Singapore SGP 1997 9569902592
Singapore SGP 1998 -2735308800
Singapore SGP 1999 6975193088
Singapore SGP 2000 11645476864
Singapore SGP 2001 -1501741056
Singapore SGP 2002 5440421888
Singapore SGP 2003 6550487040
Singapore SGP 2004 14824472576
Singapore SGP 2005 12200771584
Singapore SGP 2006 16028581888
Singapore SGP 2007 17504944128
Singapore SGP 2008 3951853568
Singapore SGP 2009 260685824
Singapore SGP 2010 31337578496
Singapore SGP 2011 15659433984
Singapore SGP 2012 11722293248
Singapore SGP 2013 13276397568
Singapore SGP 2014 11331043328
Singapore SGP 2015 8937668608
Singapore SGP 2016 10253565952
Singapore SGP 2017 14386429952
Singapore SGP 2018 11634147328
Singapore SGP 2019 4631298048
Singapore SGP 2020 -18809815040
South Korea KOR 1961 1782509568
South Korea KOR 1962 1070495744
South Korea KOR 1963 2575591424
South Korea KOR 1964 2949015552
South Korea KOR 1965 2493906944
South Korea KOR 1966 4386304000
South Korea KOR 1967 3718754304
South Korea KOR 1968 5881942016
South Korea KOR 1969 7361925120
South Korea KOR 1970 5822533632
South Korea KOR 1971 6721966080
South Korea KOR 1972 5083553792
South Korea KOR 1973 11255373824
South Korea KOR 1974 8256585728
South Korea KOR 1975 7452631040
South Korea KOR 1976 13553639424
South Korea KOR 1977 14317895680
South Korea KOR 1978 14280949760
South Korea KOR 1979 12544229376
South Korea KOR 1980 -2587181056
South Korea KOR 1981 11204198400
South Korea KOR 1982 13826719744
South Korea KOR 1983 24030691328
South Korea KOR 1984 21491974144
South Korea KOR 1985 17651204096
South Korea KOR 1986 27505623040
South Korea KOR 1987 34396274688
South Korea KOR 1988 36530028544
South Korea KOR 1989 24136843264
South Korea KOR 1990 36092149760
South Korea KOR 1991 43272601600
South Korea KOR 1992 27569094656
South Korea KOR 1993 32484327424
South Korea KOR 1994 46789492736
South Korea KOR 1995 53034287104
South Korea KOR 1996 47710142464
South Korea KOR 1997 40253456384
South Korea KOR 1998 -35526606848
South Korea KOR 1999 75346345984
South Korea KOR 2000 66363457536
South Korea KOR 2001 38760218624
South Korea KOR 2002 64701464576
South Korea KOR 2003 28396355584
South Korea KOR 2004 48369106944
South Korea KOR 2005 42181132288
South Korea KOR 2006 53758918656
South Korea KOR 2007 62342365184
South Korea KOR 2008 34266415104
South Korea KOR 2009 9286975488
South Korea KOR 2010 80354607104
South Korea KOR 2011 46483767296
South Korea KOR 2012 31417434112
South Korea KOR 2013 42378723328
South Korea KOR 2014 44241387520
South Korea KOR 2015 40049967104
South Korea KOR 2016 43194646528
South Korea KOR 2017 47677833216
South Korea KOR 2018 45257981952
South Korea KOR 2019 35946364928
South Korea KOR 2020 -13954973696
Sri Lanka LKA 1962 238377472
Sri Lanka LKA 1963 163131904
Sri Lanka LKA 1964 259582464
Sri Lanka LKA 1965 175165952
Sri Lanka LKA 1966 355671552
Sri Lanka LKA 1967 478768128
Sri Lanka LKA 1968 459109376
Sri Lanka LKA 1969 646151680
Sri Lanka LKA 1970 346945536
Sri Lanka LKA 1971 122408960
Sri Lanka LKA 1972 -38948864
Sri Lanka LKA 1973 666913792
Sri Lanka LKA 1974 389072896
Sri Lanka LKA 1975 643612672
Sri Lanka LKA 1976 371846144
Sri Lanka LKA 1977 587654144
Sri Lanka LKA 1978 684619776
Sri Lanka LKA 1979 819244032
Sri Lanka LKA 1980 795808768
Sri Lanka LKA 1981 821222400
Sri Lanka LKA 1982 630744064
Sri Lanka LKA 1983 763527168
Sri Lanka LKA 1984 847688704
Sri Lanka LKA 1985 873486336
Sri Lanka LKA 1986 799037440
Sri Lanka LKA 1987 330356736
Sri Lanka LKA 1988 481546240
Sri Lanka LKA 1989 458854400
Sri Lanka LKA 1990 1306564608
Sri Lanka LKA 1991 999192576
Sri Lanka LKA 1992 999716864
Sri Lanka LKA 1993 1636732928
Sri Lanka LKA 1994 1419986944
Sri Lanka LKA 1995 1472774144
Sri Lanka LKA 1996 1073491968
Sri Lanka LKA 1997 1878290432
Sri Lanka LKA 1998 1465995264
Sri Lanka LKA 1999 1404893184
Sri Lanka LKA 2000 2044372992
Sri Lanka LKA 2001 -558153728
Sri Lanka LKA 2002 1409794048
Sri Lanka LKA 2003 2196045824
Sri Lanka LKA 2004 2132545536
Sri Lanka LKA 2005 2577674240
Sri Lanka LKA 2006 3364462592
Sri Lanka LKA 2007 3210784768
Sri Lanka LKA 2008 3001835520
Sri Lanka LKA 2009 1891622912
Sri Lanka LKA 2010 4436332544
Sri Lanka LKA 2011 5024354304
Sri Lanka LKA 2012 5926084608
Sri Lanka LKA 2013 2401820672
Sri Lanka LKA 2014 3627868160
Sri Lanka LKA 2015 3843907584
Sri Lanka LKA 2016 3616415744
Sri Lanka LKA 2017 3013550080
Sri Lanka LKA 2018 2854297600
Sri Lanka LKA 2019 2031648768
Sri Lanka LKA 2020 -3287826432
Thailand THA 1961 853050368
Thailand THA 1962 1266228224
Thailand THA 1963 1442211840
Thailand THA 1964 1330010112
Thailand THA 1965 1701806080
Thailand THA 1966 2502795264
Thailand THA 1967 2154414080
Thailand THA 1968 2205947904
Thailand THA 1969 1923614720
Thailand THA 1970 3569414144
Thailand THA 1971 1706438656
Thailand THA 1972 1564422144
Thailand THA 1973 3903062016
Thailand THA 1974 1877262336
Thailand THA 1975 2182475776
Thailand THA 1976 4298903552
Thailand THA 1977 4960202752
Thailand THA 1978 5698797568
Thailand THA 1979 3279454208
Thailand THA 1980 3328098304
Thailand THA 1981 3996430336
Thailand THA 1982 3835158528
Thailand THA 1983 4215455744
Thailand THA 1984 4584947712
Thailand THA 1985 3917127680
Thailand THA 1986 4881195008
Thailand THA 1987 8860958720
Thailand THA 1988 13547053056
Thailand THA 1989 14079508480
Thailand THA 1990 14469873664
Thailand THA 1991 12327747584
Thailand THA 1992 12640223232
Thailand THA 1993 13946814464
Thailand THA 1994 14631337984
Thailand THA 1995 16045031424
Thailand THA 1996 12074598400
Thailand THA 1997 -6215106560
Thailand THA 1998 -16756391936
Thailand THA 1999 9269870592
Thailand THA 2000 9445539840
Thailand THA 2001 7627440128
Thailand THA 2002 14086356992
Thailand THA 2003 17481973760
Thailand THA 2004 16393207808
Thailand THA 2005 11601575936
Thailand THA 2006 14339342336
Thailand THA 2007 16467689472
Thailand THA 2008 5512790016
Thailand THA 2009 -2244280320
Thailand THA 2010 24247271424
Thailand THA 2011 2915008512
Thailand THA 2012 25341329408
Thailand THA 2013 10084122624
Thailand THA 2014 3793256448
Thailand THA 2015 12194611200
Thailand THA 2016 13785169920
Thailand THA 2017 17340792832
Thailand THA 2018 18116706304
Thailand THA 2019 10211164160
Thailand THA 2020 -28101083136
Vietnam VNM 1985 1069387776
Vietnam VNM 1986 813576192
Vietnam VNM 1987 1074374656
Vietnam VNM 1988 1594718208
Vietnam VNM 1989 2404548608
Vietnam VNM 1990 1788129280
Vietnam VNM 1991 2196168704
Vietnam VNM 1992 3375357952
Vietnam VNM 1993 3424026624
Vietnam VNM 1994 4051677184
Vietnam VNM 1995 4759785472
Vietnam VNM 1996 5104336896
Vietnam VNM 1997 4871241728
Vietnam VNM 1998 3725324288
Vietnam VNM 1999 3262795776
Vietnam VNM 2000 4860665856
Vietnam VNM 2001 4735983616
Vietnam VNM 2002 5133172736
Vietnam VNM 2003 5956911104
Vietnam VNM 2004 6956154880
Vietnam VNM 2005 7491158016
Vietnam VNM 2006 7448821760
Vietnam VNM 2007 8141660160
Vietnam VNM 2008 6926524416
Vietnam VNM 2009 6977593344
Vietnam VNM 2010 8751185920
Vietnam VNM 2011 9048047616
Vietnam VNM 2012 8083128320
Vietnam VNM 2013 8790228992
Vietnam VNM 2014 10226974720
Vietnam VNM 2015 12098994176
Vietnam VNM 2016 12001853440
Vietnam VNM 2017 13981646848
Vietnam VNM 2018 15511863296
Vietnam VNM 2019 16472489984
Vietnam VNM 2020 7299710976
