Entity,Code,Year,freeassoc_vdem_owid,freeassoc_vdem_high_owid,freeassoc_vdem_low_owid
Bahrain,BHR,1900,0.022,0.043,0.009
Bahrain,BHR,1901,0.022,0.043,0.009
Bahrain,BHR,1902,0.022,0.043,0.009
Bahrain,BHR,1903,0.022,0.043,0.009
Bahrain,BHR,1904,0.022,0.043,0.009
Bahrain,BHR,1905,0.022,0.043,0.009
Bahrain,BHR,1906,0.022,0.043,0.009
Bahrain,BHR,1907,0.022,0.043,0.009
Bahrain,BHR,1908,0.022,0.043,0.009
Bahrain,BHR,1909,0.022,0.043,0.009
Bahrain,BHR,1910,0.022,0.043,0.009
Bahrain,BHR,1911,0.022,0.043,0.009
Bahrain,BHR,1912,0.022,0.043,0.009
Bahrain,BHR,1913,0.026,0.051,0.012
Bahrain,BHR,1914,0.026,0.051,0.012
Bahrain,BHR,1915,0.026,0.051,0.012
Bahrain,BHR,1916,0.026,0.051,0.012
Bahrain,BHR,1917,0.026,0.051,0.012
Bahrain,BHR,1918,0.026,0.051,0.012
Bahrain,BHR,1919,0.026,0.051,0.012
Bahrain,BHR,1920,0.026,0.051,0.012
Bahrain,BHR,1921,0.026,0.051,0.012
Bahrain,BHR,1922,0.026,0.051,0.012
Bahrain,BHR,1923,0.026,0.051,0.012
Bahrain,BHR,1924,0.029,0.052,0.012
Bahrain,BHR,1925,0.029,0.052,0.012
Bahrain,BHR,1926,0.029,0.052,0.012
Bahrain,BHR,1927,0.029,0.052,0.012
Bahrain,BHR,1928,0.029,0.052,0.012
Bahrain,BHR,1929,0.029,0.052,0.012
Bahrain,BHR,1930,0.037,0.064,0.017
Bahrain,BHR,1931,0.037,0.064,0.017
Bahrain,BHR,1932,0.037,0.064,0.017
Bahrain,BHR,1933,0.037,0.064,0.017
Bahrain,BHR,1934,0.037,0.064,0.017
Bahrain,BHR,1935,0.037,0.064,0.017
Bahrain,BHR,1936,0.037,0.064,0.017
Bahrain,BHR,1937,0.037,0.064,0.017
Bahrain,BHR,1938,0.037,0.064,0.017
Bahrain,BHR,1939,0.037,0.064,0.017
Bahrain,BHR,1940,0.037,0.064,0.017
Bahrain,BHR,1941,0.037,0.064,0.017
Bahrain,BHR,1942,0.037,0.064,0.017
Bahrain,BHR,1943,0.037,0.064,0.017
Bahrain,BHR,1944,0.037,0.064,0.017
Bahrain,BHR,1945,0.037,0.064,0.017
Bahrain,BHR,1946,0.037,0.064,0.017
Bahrain,BHR,1947,0.037,0.064,0.017
Bahrain,BHR,1948,0.037,0.064,0.017
Bahrain,BHR,1949,0.037,0.064,0.017
Bahrain,BHR,1950,0.035,0.065,0.017
Bahrain,BHR,1951,0.035,0.065,0.017
Bahrain,BHR,1952,0.035,0.065,0.017
Bahrain,BHR,1953,0.037,0.065,0.017
Bahrain,BHR,1954,0.037,0.065,0.017
Bahrain,BHR,1955,0.037,0.065,0.017
Bahrain,BHR,1956,0.037,0.065,0.017
Bahrain,BHR,1957,0.034,0.062,0.016
Bahrain,BHR,1958,0.033,0.063,0.016
Bahrain,BHR,1959,0.036,0.066,0.017
Bahrain,BHR,1960,0.036,0.066,0.017
Bahrain,BHR,1961,0.036,0.066,0.017
Bahrain,BHR,1962,0.036,0.066,0.017
Bahrain,BHR,1963,0.036,0.066,0.017
Bahrain,BHR,1964,0.036,0.066,0.017
Bahrain,BHR,1965,0.036,0.066,0.017
Bahrain,BHR,1966,0.036,0.066,0.017
Bahrain,BHR,1967,0.036,0.066,0.017
Bahrain,BHR,1968,0.036,0.066,0.017
Bahrain,BHR,1969,0.036,0.066,0.017
Bahrain,BHR,1970,0.036,0.066,0.017
Bahrain,BHR,1971,0.044,0.076,0.021
Bahrain,BHR,1972,0.046,0.081,0.023
Bahrain,BHR,1973,0.07,0.117,0.038
Bahrain,BHR,1974,0.051,0.096,0.027
Bahrain,BHR,1975,0.05,0.086,0.026
Bahrain,BHR,1976,0.026,0.05,0.012
Bahrain,BHR,1977,0.026,0.05,0.012
Bahrain,BHR,1978,0.026,0.05,0.012
Bahrain,BHR,1979,0.026,0.05,0.012
Bahrain,BHR,1980,0.026,0.05,0.012
Bahrain,BHR,1981,0.026,0.05,0.012
Bahrain,BHR,1982,0.026,0.05,0.012
Bahrain,BHR,1983,0.026,0.05,0.012
Bahrain,BHR,1984,0.026,0.05,0.012
Bahrain,BHR,1985,0.026,0.05,0.012
Bahrain,BHR,1986,0.026,0.05,0.012
Bahrain,BHR,1987,0.026,0.05,0.012
Bahrain,BHR,1988,0.026,0.05,0.012
Bahrain,BHR,1989,0.026,0.05,0.012
Bahrain,BHR,1990,0.026,0.05,0.012
Bahrain,BHR,1991,0.026,0.05,0.012
Bahrain,BHR,1992,0.026,0.05,0.012
Bahrain,BHR,1993,0.026,0.05,0.012
Bahrain,BHR,1994,0.026,0.05,0.012
Bahrain,BHR,1995,0.026,0.05,0.012
Bahrain,BHR,1996,0.026,0.05,0.012
Bahrain,BHR,1997,0.026,0.05,0.012
Bahrain,BHR,1998,0.026,0.05,0.012
Bahrain,BHR,1999,0.031,0.058,0.015
Bahrain,BHR,2000,0.061,0.108,0.032
Bahrain,BHR,2001,0.073,0.127,0.039
Bahrain,BHR,2002,0.33,0.439,0.234
Bahrain,BHR,2003,0.386,0.498,0.28
Bahrain,BHR,2004,0.386,0.498,0.28
Bahrain,BHR,2005,0.421,0.532,0.308
Bahrain,BHR,2006,0.413,0.534,0.305
Bahrain,BHR,2007,0.41,0.522,0.297
Bahrain,BHR,2008,0.41,0.522,0.297
Bahrain,BHR,2009,0.41,0.522,0.297
Bahrain,BHR,2010,0.407,0.528,0.308
Bahrain,BHR,2011,0.291,0.395,0.198
Bahrain,BHR,2012,0.253,0.339,0.167
Bahrain,BHR,2013,0.246,0.342,0.161
Bahrain,BHR,2014,0.245,0.34,0.16
Bahrain,BHR,2015,0.168,0.255,0.104
Bahrain,BHR,2016,0.123,0.194,0.074
Bahrain,BHR,2017,0.123,0.194,0.074
Bahrain,BHR,2018,0.099,0.159,0.056
Bahrain,BHR,2019,0.113,0.175,0.063
Bahrain,BHR,2020,0.122,0.19,0.07
Bahrain,BHR,2021,0.12,0.194,0.074
Bahrain,BHR,2022,0.111,0.179,0.066
Bangladesh,BGD,1789,0.258,0.349,0.156
Bangladesh,BGD,1790,0.258,0.349,0.156
Bangladesh,BGD,1791,0.258,0.349,0.156
Bangladesh,BGD,1792,0.258,0.349,0.156
Bangladesh,BGD,1793,0.258,0.349,0.156
Bangladesh,BGD,1794,0.258,0.349,0.156
Bangladesh,BGD,1795,0.258,0.349,0.156
Bangladesh,BGD,1796,0.258,0.349,0.156
Bangladesh,BGD,1797,0.258,0.349,0.156
Bangladesh,BGD,1798,0.258,0.349,0.156
Bangladesh,BGD,1799,0.258,0.349,0.156
Bangladesh,BGD,1800,0.258,0.349,0.156
Bangladesh,BGD,1801,0.258,0.349,0.156
Bangladesh,BGD,1802,0.258,0.349,0.156
Bangladesh,BGD,1803,0.258,0.349,0.156
Bangladesh,BGD,1804,0.258,0.349,0.156
Bangladesh,BGD,1805,0.258,0.349,0.156
Bangladesh,BGD,1806,0.258,0.349,0.156
Bangladesh,BGD,1807,0.258,0.349,0.156
Bangladesh,BGD,1808,0.258,0.349,0.156
Bangladesh,BGD,1809,0.258,0.349,0.156
Bangladesh,BGD,1810,0.258,0.349,0.156
Bangladesh,BGD,1811,0.258,0.349,0.156
Bangladesh,BGD,1812,0.258,0.349,0.156
Bangladesh,BGD,1813,0.258,0.349,0.156
Bangladesh,BGD,1814,0.258,0.349,0.156
Bangladesh,BGD,1815,0.258,0.349,0.156
Bangladesh,BGD,1816,0.258,0.349,0.156
Bangladesh,BGD,1817,0.258,0.349,0.156
Bangladesh,BGD,1818,0.258,0.349,0.156
Bangladesh,BGD,1819,0.258,0.349,0.156
Bangladesh,BGD,1820,0.258,0.349,0.156
Bangladesh,BGD,1821,0.258,0.349,0.156
Bangladesh,BGD,1822,0.258,0.349,0.156
Bangladesh,BGD,1823,0.258,0.349,0.156
Bangladesh,BGD,1824,0.258,0.349,0.156
Bangladesh,BGD,1825,0.258,0.349,0.156
Bangladesh,BGD,1826,0.258,0.349,0.156
Bangladesh,BGD,1827,0.258,0.349,0.156
Bangladesh,BGD,1828,0.258,0.349,0.156
Bangladesh,BGD,1829,0.258,0.349,0.156
Bangladesh,BGD,1830,0.258,0.349,0.156
Bangladesh,BGD,1831,0.258,0.349,0.156
Bangladesh,BGD,1832,0.258,0.349,0.156
Bangladesh,BGD,1833,0.258,0.349,0.156
Bangladesh,BGD,1834,0.258,0.349,0.156
Bangladesh,BGD,1835,0.258,0.349,0.156
Bangladesh,BGD,1836,0.258,0.349,0.156
Bangladesh,BGD,1837,0.258,0.349,0.156
Bangladesh,BGD,1838,0.292,0.398,0.192
Bangladesh,BGD,1839,0.292,0.398,0.192
Bangladesh,BGD,1840,0.292,0.398,0.192
Bangladesh,BGD,1841,0.292,0.398,0.192
Bangladesh,BGD,1842,0.292,0.398,0.192
Bangladesh,BGD,1843,0.292,0.398,0.192
Bangladesh,BGD,1844,0.292,0.398,0.192
Bangladesh,BGD,1845,0.292,0.398,0.192
Bangladesh,BGD,1846,0.292,0.398,0.192
Bangladesh,BGD,1847,0.292,0.398,0.192
Bangladesh,BGD,1848,0.292,0.398,0.192
Bangladesh,BGD,1849,0.292,0.398,0.192
Bangladesh,BGD,1850,0.292,0.398,0.192
Bangladesh,BGD,1851,0.292,0.398,0.192
Bangladesh,BGD,1852,0.292,0.398,0.192
Bangladesh,BGD,1853,0.292,0.398,0.192
Bangladesh,BGD,1854,0.292,0.398,0.192
Bangladesh,BGD,1855,0.292,0.398,0.192
Bangladesh,BGD,1856,0.292,0.398,0.192
Bangladesh,BGD,1857,0.292,0.398,0.192
Bangladesh,BGD,1858,0.274,0.376,0.183
Bangladesh,BGD,1859,0.274,0.376,0.183
Bangladesh,BGD,1860,0.274,0.376,0.183
Bangladesh,BGD,1861,0.274,0.376,0.183
Bangladesh,BGD,1862,0.274,0.376,0.183
Bangladesh,BGD,1863,0.274,0.376,0.183
Bangladesh,BGD,1864,0.274,0.376,0.183
Bangladesh,BGD,1865,0.274,0.376,0.183
Bangladesh,BGD,1866,0.274,0.376,0.183
Bangladesh,BGD,1867,0.274,0.376,0.183
Bangladesh,BGD,1868,0.274,0.376,0.183
Bangladesh,BGD,1869,0.274,0.376,0.183
Bangladesh,BGD,1870,0.274,0.376,0.183
Bangladesh,BGD,1871,0.274,0.376,0.183
Bangladesh,BGD,1872,0.274,0.376,0.183
Bangladesh,BGD,1873,0.274,0.376,0.183
Bangladesh,BGD,1874,0.274,0.376,0.183
Bangladesh,BGD,1875,0.274,0.376,0.183
Bangladesh,BGD,1876,0.306,0.419,0.215
Bangladesh,BGD,1877,0.306,0.419,0.215
Bangladesh,BGD,1878,0.306,0.419,0.215
Bangladesh,BGD,1879,0.306,0.419,0.215
Bangladesh,BGD,1880,0.306,0.419,0.215
Bangladesh,BGD,1881,0.306,0.419,0.215
Bangladesh,BGD,1882,0.306,0.419,0.215
Bangladesh,BGD,1883,0.306,0.419,0.215
Bangladesh,BGD,1884,0.306,0.419,0.215
Bangladesh,BGD,1885,0.306,0.419,0.215
Bangladesh,BGD,1886,0.306,0.419,0.215
Bangladesh,BGD,1887,0.306,0.419,0.215
Bangladesh,BGD,1888,0.306,0.419,0.215
Bangladesh,BGD,1889,0.306,0.419,0.215
Bangladesh,BGD,1890,0.306,0.419,0.215
Bangladesh,BGD,1891,0.306,0.419,0.215
Bangladesh,BGD,1892,0.306,0.419,0.215
Bangladesh,BGD,1893,0.306,0.419,0.215
Bangladesh,BGD,1894,0.306,0.419,0.215
Bangladesh,BGD,1895,0.306,0.419,0.215
Bangladesh,BGD,1896,0.306,0.419,0.215
Bangladesh,BGD,1897,0.306,0.419,0.215
Bangladesh,BGD,1898,0.306,0.419,0.215
Bangladesh,BGD,1899,0.306,0.419,0.215
Bangladesh,BGD,1900,0.306,0.419,0.215
Bangladesh,BGD,1901,0.306,0.419,0.215
Bangladesh,BGD,1902,0.306,0.419,0.215
Bangladesh,BGD,1903,0.306,0.419,0.215
Bangladesh,BGD,1904,0.306,0.419,0.215
Bangladesh,BGD,1905,0.282,0.393,0.192
Bangladesh,BGD,1906,0.303,0.41,0.213
Bangladesh,BGD,1907,0.303,0.41,0.213
Bangladesh,BGD,1908,0.303,0.41,0.213
Bangladesh,BGD,1909,0.303,0.41,0.213
Bangladesh,BGD,1910,0.303,0.41,0.213
Bangladesh,BGD,1911,0.303,0.41,0.213
Bangladesh,BGD,1912,0.303,0.41,0.213
Bangladesh,BGD,1913,0.303,0.41,0.213
Bangladesh,BGD,1914,0.303,0.41,0.213
Bangladesh,BGD,1915,0.303,0.41,0.213
Bangladesh,BGD,1916,0.303,0.41,0.213
Bangladesh,BGD,1917,0.303,0.41,0.213
Bangladesh,BGD,1918,0.303,0.41,0.213
Bangladesh,BGD,1919,0.303,0.41,0.213
Bangladesh,BGD,1920,0.311,0.419,0.219
Bangladesh,BGD,1921,0.354,0.46,0.25
Bangladesh,BGD,1922,0.354,0.46,0.25
Bangladesh,BGD,1923,0.35,0.454,0.244
Bangladesh,BGD,1924,0.33,0.42,0.213
Bangladesh,BGD,1925,0.33,0.42,0.213
Bangladesh,BGD,1926,0.329,0.421,0.215
Bangladesh,BGD,1927,0.323,0.427,0.22
Bangladesh,BGD,1928,0.323,0.427,0.22
Bangladesh,BGD,1929,0.323,0.427,0.22
Bangladesh,BGD,1930,0.324,0.427,0.221
Bangladesh,BGD,1931,0.326,0.426,0.225
Bangladesh,BGD,1932,0.326,0.426,0.225
Bangladesh,BGD,1933,0.326,0.426,0.225
Bangladesh,BGD,1934,0.325,0.453,0.238
Bangladesh,BGD,1935,0.531,0.637,0.402
Bangladesh,BGD,1936,0.531,0.637,0.402
Bangladesh,BGD,1937,0.531,0.637,0.402
Bangladesh,BGD,1938,0.531,0.637,0.402
Bangladesh,BGD,1939,0.531,0.637,0.402
Bangladesh,BGD,1940,0.531,0.637,0.402
Bangladesh,BGD,1941,0.531,0.637,0.402
Bangladesh,BGD,1942,0.531,0.637,0.402
Bangladesh,BGD,1943,0.531,0.637,0.402
Bangladesh,BGD,1944,0.531,0.637,0.402
Bangladesh,BGD,1945,0.527,0.641,0.408
Bangladesh,BGD,1946,0.529,0.64,0.395
Bangladesh,BGD,1947,0.376,0.493,0.265
Bangladesh,BGD,1948,0.376,0.493,0.265
Bangladesh,BGD,1949,0.376,0.493,0.265
Bangladesh,BGD,1950,0.4,0.517,0.285
Bangladesh,BGD,1951,0.4,0.517,0.285
Bangladesh,BGD,1952,0.4,0.517,0.285
Bangladesh,BGD,1953,0.4,0.517,0.285
Bangladesh,BGD,1954,0.375,0.498,0.275
Bangladesh,BGD,1955,0.375,0.498,0.275
Bangladesh,BGD,1956,0.375,0.498,0.275
Bangladesh,BGD,1957,0.402,0.521,0.29
Bangladesh,BGD,1958,0.192,0.285,0.121
Bangladesh,BGD,1959,0.16,0.232,0.09
Bangladesh,BGD,1960,0.146,0.221,0.081
Bangladesh,BGD,1961,0.156,0.25,0.1
Bangladesh,BGD,1962,0.204,0.281,0.121
Bangladesh,BGD,1963,0.245,0.352,0.164
Bangladesh,BGD,1964,0.245,0.352,0.164
Bangladesh,BGD,1965,0.245,0.352,0.164
Bangladesh,BGD,1966,0.277,0.38,0.184
Bangladesh,BGD,1967,0.242,0.336,0.149
Bangladesh,BGD,1968,0.242,0.336,0.149
Bangladesh,BGD,1969,0.242,0.336,0.149
Bangladesh,BGD,1970,0.464,0.578,0.333
Bangladesh,BGD,1971,0.415,0.534,0.314
Bangladesh,BGD,1972,0.639,0.736,0.512
Bangladesh,BGD,1973,0.664,0.758,0.544
Bangladesh,BGD,1974,0.678,0.77,0.56
Bangladesh,BGD,1975,0.17,0.253,0.112
Bangladesh,BGD,1976,0.194,0.269,0.119
Bangladesh,BGD,1977,0.397,0.503,0.283
Bangladesh,BGD,1978,0.622,0.732,0.503
Bangladesh,BGD,1979,0.685,0.792,0.585
Bangladesh,BGD,1980,0.685,0.792,0.585
Bangladesh,BGD,1981,0.67,0.766,0.544
Bangladesh,BGD,1982,0.655,0.749,0.534
Bangladesh,BGD,1983,0.564,0.671,0.442
Bangladesh,BGD,1984,0.564,0.671,0.442
Bangladesh,BGD,1985,0.579,0.708,0.471
Bangladesh,BGD,1986,0.628,0.73,0.509
Bangladesh,BGD,1987,0.654,0.75,0.532
Bangladesh,BGD,1988,0.647,0.746,0.524
Bangladesh,BGD,1989,0.646,0.745,0.523
Bangladesh,BGD,1990,0.646,0.745,0.523
Bangladesh,BGD,1991,0.74,0.821,0.626
Bangladesh,BGD,1992,0.746,0.823,0.636
Bangladesh,BGD,1993,0.74,0.831,0.639
Bangladesh,BGD,1994,0.74,0.831,0.639
Bangladesh,BGD,1995,0.74,0.831,0.639
Bangladesh,BGD,1996,0.742,0.828,0.63
Bangladesh,BGD,1997,0.759,0.843,0.666
Bangladesh,BGD,1998,0.759,0.843,0.666
Bangladesh,BGD,1999,0.759,0.843,0.666
Bangladesh,BGD,2000,0.759,0.843,0.666
Bangladesh,BGD,2001,0.735,0.823,0.63
Bangladesh,BGD,2002,0.744,0.833,0.644
Bangladesh,BGD,2003,0.75,0.824,0.643
Bangladesh,BGD,2004,0.75,0.824,0.643
Bangladesh,BGD,2005,0.75,0.824,0.643
Bangladesh,BGD,2006,0.744,0.828,0.642
Bangladesh,BGD,2007,0.584,0.689,0.471
Bangladesh,BGD,2008,0.596,0.693,0.473
Bangladesh,BGD,2009,0.74,0.818,0.635
Bangladesh,BGD,2010,0.732,0.815,0.628
Bangladesh,BGD,2011,0.712,0.81,0.619
Bangladesh,BGD,2012,0.702,0.785,0.595
Bangladesh,BGD,2013,0.639,0.744,0.532
Bangladesh,BGD,2014,0.584,0.693,0.469
Bangladesh,BGD,2015,0.561,0.675,0.45
Bangladesh,BGD,2016,0.555,0.672,0.444
Bangladesh,BGD,2017,0.534,0.654,0.434
Bangladesh,BGD,2018,0.459,0.589,0.362
Bangladesh,BGD,2019,0.423,0.546,0.325
Bangladesh,BGD,2020,0.44,0.554,0.321
Bangladesh,BGD,2021,0.488,0.623,0.382
Bangladesh,BGD,2022,0.531,0.669,0.432
Bhutan,BTN,1900,0.081,0.131,0.044
Bhutan,BTN,1901,0.081,0.131,0.044
Bhutan,BTN,1902,0.081,0.131,0.044
Bhutan,BTN,1903,0.081,0.131,0.044
Bhutan,BTN,1904,0.081,0.131,0.044
Bhutan,BTN,1905,0.081,0.131,0.044
Bhutan,BTN,1906,0.081,0.131,0.044
Bhutan,BTN,1907,0.081,0.131,0.044
Bhutan,BTN,1908,0.081,0.131,0.044
Bhutan,BTN,1909,0.081,0.131,0.044
Bhutan,BTN,1910,0.081,0.131,0.044
Bhutan,BTN,1911,0.081,0.131,0.044
Bhutan,BTN,1912,0.081,0.131,0.044
Bhutan,BTN,1913,0.081,0.131,0.044
Bhutan,BTN,1914,0.081,0.131,0.044
Bhutan,BTN,1915,0.081,0.131,0.044
Bhutan,BTN,1916,0.081,0.131,0.044
Bhutan,BTN,1917,0.081,0.131,0.044
Bhutan,BTN,1918,0.081,0.131,0.044
Bhutan,BTN,1919,0.081,0.131,0.044
Bhutan,BTN,1920,0.081,0.131,0.044
Bhutan,BTN,1921,0.081,0.131,0.044
Bhutan,BTN,1922,0.081,0.131,0.044
Bhutan,BTN,1923,0.081,0.131,0.044
Bhutan,BTN,1924,0.081,0.131,0.044
Bhutan,BTN,1925,0.081,0.131,0.044
Bhutan,BTN,1926,0.081,0.131,0.044
Bhutan,BTN,1927,0.081,0.131,0.044
Bhutan,BTN,1928,0.081,0.131,0.044
Bhutan,BTN,1929,0.081,0.131,0.044
Bhutan,BTN,1930,0.081,0.131,0.044
Bhutan,BTN,1931,0.081,0.131,0.044
Bhutan,BTN,1932,0.081,0.131,0.044
Bhutan,BTN,1933,0.081,0.131,0.044
Bhutan,BTN,1934,0.081,0.131,0.044
Bhutan,BTN,1935,0.081,0.131,0.044
Bhutan,BTN,1936,0.081,0.131,0.044
Bhutan,BTN,1937,0.081,0.131,0.044
Bhutan,BTN,1938,0.081,0.131,0.044
Bhutan,BTN,1939,0.081,0.131,0.044
Bhutan,BTN,1940,0.081,0.131,0.044
Bhutan,BTN,1941,0.081,0.131,0.044
Bhutan,BTN,1942,0.081,0.131,0.044
Bhutan,BTN,1943,0.081,0.131,0.044
Bhutan,BTN,1944,0.081,0.131,0.044
Bhutan,BTN,1945,0.081,0.131,0.044
Bhutan,BTN,1946,0.081,0.131,0.044
Bhutan,BTN,1947,0.081,0.131,0.044
Bhutan,BTN,1948,0.081,0.131,0.044
Bhutan,BTN,1949,0.081,0.131,0.044
Bhutan,BTN,1950,0.084,0.142,0.047
Bhutan,BTN,1951,0.084,0.142,0.047
Bhutan,BTN,1952,0.084,0.142,0.047
Bhutan,BTN,1953,0.068,0.117,0.037
Bhutan,BTN,1954,0.073,0.128,0.041
Bhutan,BTN,1955,0.073,0.128,0.041
Bhutan,BTN,1956,0.073,0.128,0.041
Bhutan,BTN,1957,0.073,0.128,0.041
Bhutan,BTN,1958,0.073,0.128,0.041
Bhutan,BTN,1959,0.073,0.128,0.041
Bhutan,BTN,1960,0.08,0.142,0.048
Bhutan,BTN,1961,0.08,0.142,0.048
Bhutan,BTN,1962,0.08,0.142,0.048
Bhutan,BTN,1963,0.08,0.142,0.048
Bhutan,BTN,1964,0.08,0.142,0.048
Bhutan,BTN,1965,0.08,0.142,0.048
Bhutan,BTN,1966,0.08,0.142,0.048
Bhutan,BTN,1967,0.08,0.142,0.048
Bhutan,BTN,1968,0.08,0.142,0.048
Bhutan,BTN,1969,0.08,0.142,0.048
Bhutan,BTN,1970,0.08,0.142,0.048
Bhutan,BTN,1971,0.08,0.142,0.048
Bhutan,BTN,1972,0.08,0.142,0.048
Bhutan,BTN,1973,0.08,0.142,0.048
Bhutan,BTN,1974,0.08,0.142,0.048
Bhutan,BTN,1975,0.08,0.142,0.048
Bhutan,BTN,1976,0.08,0.142,0.048
Bhutan,BTN,1977,0.08,0.142,0.048
Bhutan,BTN,1978,0.08,0.142,0.048
Bhutan,BTN,1979,0.08,0.142,0.048
Bhutan,BTN,1980,0.08,0.129,0.046
Bhutan,BTN,1981,0.08,0.129,0.046
Bhutan,BTN,1982,0.08,0.129,0.046
Bhutan,BTN,1983,0.08,0.129,0.046
Bhutan,BTN,1984,0.08,0.129,0.046
Bhutan,BTN,1985,0.08,0.129,0.046
Bhutan,BTN,1986,0.076,0.128,0.043
Bhutan,BTN,1987,0.076,0.128,0.043
Bhutan,BTN,1988,0.076,0.128,0.043
Bhutan,BTN,1989,0.076,0.128,0.043
Bhutan,BTN,1990,0.076,0.128,0.043
Bhutan,BTN,1991,0.076,0.128,0.043
Bhutan,BTN,1992,0.076,0.128,0.043
Bhutan,BTN,1993,0.076,0.128,0.043
Bhutan,BTN,1994,0.076,0.128,0.043
Bhutan,BTN,1995,0.076,0.128,0.043
Bhutan,BTN,1996,0.076,0.128,0.043
Bhutan,BTN,1997,0.076,0.128,0.043
Bhutan,BTN,1998,0.076,0.128,0.043
Bhutan,BTN,1999,0.076,0.128,0.043
Bhutan,BTN,2000,0.109,0.179,0.065
Bhutan,BTN,2001,0.109,0.179,0.065
Bhutan,BTN,2002,0.11,0.164,0.059
Bhutan,BTN,2003,0.108,0.163,0.062
Bhutan,BTN,2004,0.108,0.163,0.062
Bhutan,BTN,2005,0.108,0.163,0.062
Bhutan,BTN,2006,0.108,0.163,0.062
Bhutan,BTN,2007,0.296,0.407,0.212
Bhutan,BTN,2008,0.609,0.71,0.497
Bhutan,BTN,2009,0.629,0.73,0.517
Bhutan,BTN,2010,0.626,0.719,0.511
Bhutan,BTN,2011,0.626,0.719,0.511
Bhutan,BTN,2012,0.632,0.738,0.529
Bhutan,BTN,2013,0.639,0.735,0.521
Bhutan,BTN,2014,0.641,0.735,0.521
Bhutan,BTN,2015,0.641,0.735,0.521
Bhutan,BTN,2016,0.641,0.749,0.544
Bhutan,BTN,2017,0.655,0.752,0.547
Bhutan,BTN,2018,0.658,0.753,0.546
Bhutan,BTN,2019,0.66,0.763,0.551
Bhutan,BTN,2020,0.624,0.727,0.504
Bhutan,BTN,2021,0.603,0.713,0.495
