Entity,Code,Year,libdem_vdem_owid,libdem_vdem_low_owid,libdem_vdem_high_owid
Cuba,CUB,1831,0.033,0.018,0.045
Cuba,CUB,1832,0.033,0.018,0.045
Cuba,CUB,1833,0.033,0.018,0.045
Cuba,CUB,1834,0.033,0.018,0.045
Cuba,CUB,1835,0.032,0.016,0.043
Cuba,CUB,1836,0.032,0.016,0.043
Cuba,CUB,1837,0.032,0.016,0.043
Cuba,CUB,1838,0.032,0.016,0.043
Cuba,CUB,1839,0.032,0.016,0.043
Cuba,CUB,1840,0.032,0.016,0.043
Cuba,CUB,1841,0.032,0.016,0.043
Cuba,CUB,1842,0.032,0.016,0.043
Cuba,CUB,1843,0.032,0.016,0.043
Cuba,CUB,1844,0.031,0.015,0.042
Cuba,CUB,1845,0.032,0.017,0.044
Cuba,CUB,1846,0.032,0.017,0.044
Cuba,CUB,1847,0.032,0.017,0.044
Cuba,CUB,1848,0.032,0.017,0.044
Cuba,CUB,1849,0.032,0.017,0.044
Cuba,CUB,1850,0.032,0.017,0.044
Cuba,CUB,1851,0.032,0.017,0.044
Cuba,CUB,1852,0.032,0.017,0.044
Cuba,CUB,1853,0.032,0.017,0.044
Cuba,CUB,1854,0.032,0.017,0.044
Cuba,CUB,1855,0.032,0.017,0.044
Cuba,CUB,1856,0.032,0.017,0.044
Cuba,CUB,1857,0.032,0.017,0.044
Cuba,CUB,1858,0.032,0.017,0.044
Cuba,CUB,1859,0.032,0.017,0.044
Cuba,CUB,1860,0.032,0.017,0.044
Cuba,CUB,1861,0.032,0.017,0.044
Cuba,CUB,1862,0.032,0.017,0.044
Cuba,CUB,1863,0.032,0.017,0.044
Cuba,CUB,1864,0.032,0.017,0.044
Cuba,CUB,1865,0.032,0.017,0.044
Cuba,CUB,1866,0.034,0.02,0.047
Cuba,CUB,1867,0.032,0.019,0.046
Cuba,CUB,1868,0.03,0.016,0.043
Cuba,CUB,1869,0.03,0.014,0.04
Cuba,CUB,1870,0.03,0.014,0.04
Cuba,CUB,1871,0.03,0.014,0.04
Cuba,CUB,1872,0.03,0.014,0.04
Cuba,CUB,1873,0.03,0.014,0.04
Cuba,CUB,1874,0.03,0.014,0.04
Cuba,CUB,1875,0.03,0.014,0.04
Cuba,CUB,1876,0.03,0.014,0.04
Cuba,CUB,1877,0.03,0.014,0.04
Cuba,CUB,1878,0.03,0.014,0.041
Cuba,CUB,1879,0.032,0.016,0.042
Cuba,CUB,1880,0.032,0.016,0.042
Cuba,CUB,1881,0.033,0.017,0.044
Cuba,CUB,1882,0.033,0.017,0.044
Cuba,CUB,1883,0.033,0.017,0.044
Cuba,CUB,1884,0.033,0.017,0.044
Cuba,CUB,1885,0.033,0.017,0.044
Cuba,CUB,1886,0.033,0.017,0.044
Cuba,CUB,1887,0.039,0.024,0.052
Cuba,CUB,1888,0.039,0.023,0.051
Cuba,CUB,1889,0.041,0.025,0.054
Cuba,CUB,1890,0.043,0.025,0.055
Cuba,CUB,1891,0.043,0.025,0.055
Cuba,CUB,1892,0.043,0.025,0.055
Cuba,CUB,1893,0.043,0.025,0.055
Cuba,CUB,1894,0.043,0.025,0.055
Cuba,CUB,1895,0.036,0.019,0.048
Cuba,CUB,1896,0.037,0.02,0.047
Cuba,CUB,1897,0.037,0.02,0.047
Cuba,CUB,1898,0.071,0.054,0.086
Cuba,CUB,1899,0.091,0.075,0.107
Cuba,CUB,1900,0.118,0.102,0.136
Cuba,CUB,1901,0.18,0.158,0.205
Cuba,CUB,1902,0.218,0.192,0.248
Cuba,CUB,1903,0.235,0.203,0.265
Cuba,CUB,1904,0.228,0.199,0.258
Cuba,CUB,1905,0.226,0.198,0.256
Cuba,CUB,1906,0.209,0.183,0.236
Cuba,CUB,1907,0.176,0.148,0.195
Cuba,CUB,1908,0.177,0.15,0.197
Cuba,CUB,1909,0.219,0.187,0.244
Cuba,CUB,1910,0.221,0.192,0.249
Cuba,CUB,1911,0.223,0.195,0.254
Cuba,CUB,1912,0.22,0.19,0.247
Cuba,CUB,1913,0.221,0.193,0.248
Cuba,CUB,1914,0.222,0.194,0.249
Cuba,CUB,1915,0.226,0.198,0.254
Cuba,CUB,1916,0.223,0.196,0.252
Cuba,CUB,1917,0.219,0.188,0.243
Cuba,CUB,1918,0.22,0.189,0.244
Cuba,CUB,1919,0.224,0.199,0.254
Cuba,CUB,1920,0.22,0.192,0.248
Cuba,CUB,1921,0.221,0.196,0.253
Cuba,CUB,1922,0.221,0.19,0.247
Cuba,CUB,1923,0.217,0.187,0.243
Cuba,CUB,1924,0.217,0.188,0.243
Cuba,CUB,1925,0.215,0.188,0.244
Cuba,CUB,1926,0.214,0.185,0.239
Cuba,CUB,1927,0.214,0.184,0.238
Cuba,CUB,1928,0.194,0.164,0.216
Cuba,CUB,1929,0.176,0.148,0.2
Cuba,CUB,1930,0.176,0.148,0.2
Cuba,CUB,1931,0.172,0.148,0.198
Cuba,CUB,1932,0.175,0.148,0.199
Cuba,CUB,1933,0.169,0.143,0.194
Cuba,CUB,1934,0.173,0.15,0.196
Cuba,CUB,1935,0.174,0.146,0.192
Cuba,CUB,1936,0.217,0.185,0.242
Cuba,CUB,1937,0.226,0.199,0.258
Cuba,CUB,1938,0.225,0.195,0.255
Cuba,CUB,1939,0.227,0.196,0.257
Cuba,CUB,1940,0.28,0.251,0.311
Cuba,CUB,1941,0.322,0.285,0.361
Cuba,CUB,1942,0.317,0.276,0.353
Cuba,CUB,1943,0.316,0.274,0.351
Cuba,CUB,1944,0.323,0.278,0.358
Cuba,CUB,1945,0.324,0.276,0.357
Cuba,CUB,1946,0.324,0.28,0.36
Cuba,CUB,1947,0.325,0.278,0.357
Cuba,CUB,1948,0.324,0.282,0.36
Cuba,CUB,1949,0.324,0.284,0.36
Cuba,CUB,1950,0.321,0.282,0.36
Cuba,CUB,1951,0.295,0.256,0.334
Cuba,CUB,1952,0.2,0.174,0.225
Cuba,CUB,1953,0.115,0.093,0.135
Cuba,CUB,1954,0.116,0.094,0.138
Cuba,CUB,1955,0.138,0.11,0.159
Cuba,CUB,1956,0.142,0.114,0.163
Cuba,CUB,1957,0.14,0.117,0.166
Cuba,CUB,1958,0.14,0.116,0.165
Cuba,CUB,1959,0.062,0.049,0.074
Cuba,CUB,1960,0.03,0.021,0.037
Cuba,CUB,1961,0.026,0.018,0.033
Cuba,CUB,1962,0.023,0.016,0.03
Cuba,CUB,1963,0.025,0.016,0.031
Cuba,CUB,1964,0.025,0.016,0.031
Cuba,CUB,1965,0.023,0.015,0.029
Cuba,CUB,1966,0.024,0.015,0.029
Cuba,CUB,1967,0.024,0.015,0.029
Cuba,CUB,1968,0.022,0.014,0.028
Cuba,CUB,1969,0.024,0.015,0.029
Cuba,CUB,1970,0.024,0.015,0.03
Cuba,CUB,1971,0.024,0.016,0.031
Cuba,CUB,1972,0.024,0.016,0.031
Cuba,CUB,1973,0.024,0.016,0.031
Cuba,CUB,1974,0.024,0.016,0.031
Cuba,CUB,1975,0.024,0.016,0.031
Cuba,CUB,1976,0.026,0.017,0.033
Cuba,CUB,1977,0.033,0.022,0.041
Cuba,CUB,1978,0.033,0.022,0.041
Cuba,CUB,1979,0.034,0.022,0.043
Cuba,CUB,1980,0.032,0.022,0.041
Cuba,CUB,1981,0.032,0.022,0.041
Cuba,CUB,1982,0.032,0.022,0.041
Cuba,CUB,1983,0.032,0.022,0.041
Cuba,CUB,1984,0.032,0.022,0.041
Cuba,CUB,1985,0.032,0.022,0.041
Cuba,CUB,1986,0.032,0.021,0.04
Cuba,CUB,1987,0.032,0.021,0.04
Cuba,CUB,1988,0.032,0.021,0.04
Cuba,CUB,1989,0.032,0.021,0.04
Cuba,CUB,1990,0.032,0.021,0.039
Cuba,CUB,1991,0.032,0.021,0.039
Cuba,CUB,1992,0.033,0.023,0.042
Cuba,CUB,1993,0.037,0.026,0.046
Cuba,CUB,1994,0.037,0.026,0.047
Cuba,CUB,1995,0.037,0.026,0.047
Cuba,CUB,1996,0.038,0.027,0.047
Cuba,CUB,1997,0.039,0.026,0.047
Cuba,CUB,1998,0.039,0.026,0.047
Cuba,CUB,1999,0.04,0.027,0.048
Cuba,CUB,2000,0.039,0.027,0.048
Cuba,CUB,2001,0.042,0.029,0.05
Cuba,CUB,2002,0.042,0.029,0.05
Cuba,CUB,2003,0.041,0.028,0.049
Cuba,CUB,2004,0.041,0.028,0.049
Cuba,CUB,2005,0.042,0.03,0.051
Cuba,CUB,2006,0.042,0.029,0.05
Cuba,CUB,2007,0.042,0.03,0.051
Cuba,CUB,2008,0.04,0.029,0.049
Cuba,CUB,2009,0.05,0.04,0.06
Cuba,CUB,2010,0.049,0.038,0.059
Cuba,CUB,2011,0.051,0.038,0.06
Cuba,CUB,2012,0.052,0.04,0.061
Cuba,CUB,2013,0.057,0.046,0.07
Cuba,CUB,2014,0.058,0.044,0.068
Cuba,CUB,2015,0.058,0.045,0.068
Cuba,CUB,2016,0.057,0.045,0.068
Cuba,CUB,2017,0.059,0.045,0.07
Cuba,CUB,2018,0.062,0.046,0.072
Cuba,CUB,2019,0.062,0.05,0.075
Cuba,CUB,2020,0.062,0.048,0.073
Cuba,CUB,2021,0.057,0.041,0.066
Cuba,CUB,2022,0.056,0.041,0.066
Cyprus,CYP,1900,0.092,0.078,0.106
Cyprus,CYP,1901,0.092,0.078,0.106
Cyprus,CYP,1902,0.092,0.078,0.106
Cyprus,CYP,1903,0.092,0.078,0.106
Cyprus,CYP,1904,0.092,0.078,0.106
Cyprus,CYP,1905,0.092,0.079,0.108
Cyprus,CYP,1906,0.092,0.079,0.108
Cyprus,CYP,1907,0.092,0.078,0.106
Cyprus,CYP,1908,0.092,0.078,0.106
Cyprus,CYP,1909,0.092,0.078,0.106
Cyprus,CYP,1910,0.093,0.078,0.107
Cyprus,CYP,1911,0.093,0.078,0.107
Cyprus,CYP,1912,0.093,0.078,0.107
Cyprus,CYP,1913,0.093,0.078,0.107
Cyprus,CYP,1914,0.093,0.078,0.107
Cyprus,CYP,1915,0.094,0.081,0.109
Cyprus,CYP,1916,0.094,0.081,0.109
Cyprus,CYP,1917,0.094,0.081,0.109
Cyprus,CYP,1918,0.094,0.081,0.109
Cyprus,CYP,1919,0.094,0.081,0.11
Cyprus,CYP,1920,0.094,0.081,0.11
Cyprus,CYP,1921,0.094,0.081,0.11
Cyprus,CYP,1922,0.094,0.081,0.11
Cyprus,CYP,1923,0.094,0.081,0.11
Cyprus,CYP,1924,0.094,0.081,0.11
Cyprus,CYP,1925,0.094,0.079,0.108
Cyprus,CYP,1926,0.095,0.08,0.108
Cyprus,CYP,1927,0.095,0.08,0.108
Cyprus,CYP,1928,0.095,0.08,0.108
Cyprus,CYP,1929,0.095,0.08,0.108
Cyprus,CYP,1930,0.092,0.079,0.107
Cyprus,CYP,1931,0.088,0.075,0.104
Cyprus,CYP,1932,0.088,0.076,0.104
Cyprus,CYP,1933,0.088,0.076,0.104
Cyprus,CYP,1934,0.088,0.076,0.104
Cyprus,CYP,1935,0.088,0.076,0.104
Cyprus,CYP,1936,0.088,0.076,0.104
Cyprus,CYP,1937,0.088,0.076,0.104
Cyprus,CYP,1938,0.088,0.076,0.104
Cyprus,CYP,1939,0.088,0.076,0.104
Cyprus,CYP,1940,0.089,0.075,0.104
Cyprus,CYP,1941,0.089,0.075,0.104
Cyprus,CYP,1942,0.098,0.086,0.115
Cyprus,CYP,1943,0.098,0.086,0.115
Cyprus,CYP,1944,0.098,0.085,0.113
Cyprus,CYP,1945,0.098,0.086,0.116
Cyprus,CYP,1946,0.098,0.083,0.113
Cyprus,CYP,1947,0.098,0.083,0.113
Cyprus,CYP,1948,0.098,0.083,0.113
Cyprus,CYP,1949,0.098,0.083,0.113
Cyprus,CYP,1950,0.097,0.083,0.112
Cyprus,CYP,1951,0.098,0.084,0.114
Cyprus,CYP,1952,0.098,0.084,0.114
Cyprus,CYP,1953,0.098,0.085,0.114
Cyprus,CYP,1954,0.098,0.085,0.114
Cyprus,CYP,1955,0.09,0.078,0.107
Cyprus,CYP,1956,0.087,0.073,0.101
Cyprus,CYP,1957,0.086,0.072,0.101
Cyprus,CYP,1958,0.085,0.073,0.102
Cyprus,CYP,1959,0.09,0.075,0.104
Cyprus,CYP,1960,0.215,0.185,0.24
Cyprus,CYP,1961,0.337,0.29,0.375
Cyprus,CYP,1962,0.343,0.3,0.385
Cyprus,CYP,1963,0.341,0.289,0.376
Cyprus,CYP,1964,0.339,0.288,0.373
Cyprus,CYP,1965,0.339,0.294,0.379
Cyprus,CYP,1966,0.339,0.294,0.379
Cyprus,CYP,1967,0.339,0.294,0.379
Cyprus,CYP,1968,0.339,0.301,0.384
Cyprus,CYP,1969,0.339,0.302,0.385
Cyprus,CYP,1970,0.353,0.311,0.4
Cyprus,CYP,1971,0.364,0.308,0.4
Cyprus,CYP,1972,0.366,0.32,0.412
Cyprus,CYP,1973,0.368,0.325,0.417
Cyprus,CYP,1974,0.362,0.311,0.406
Cyprus,CYP,1975,0.421,0.371,0.466
Cyprus,CYP,1976,0.446,0.391,0.494
Cyprus,CYP,1977,0.455,0.399,0.504
Cyprus,CYP,1978,0.456,0.394,0.497
Cyprus,CYP,1979,0.456,0.394,0.497
Cyprus,CYP,1980,0.475,0.408,0.517
Cyprus,CYP,1981,0.507,0.455,0.568
Cyprus,CYP,1982,0.526,0.473,0.59
Cyprus,CYP,1983,0.549,0.495,0.614
Cyprus,CYP,1984,0.553,0.488,0.607
Cyprus,CYP,1985,0.553,0.489,0.608
Cyprus,CYP,1986,0.555,0.499,0.616
Cyprus,CYP,1987,0.555,0.499,0.616
Cyprus,CYP,1988,0.566,0.506,0.622
Cyprus,CYP,1989,0.576,0.523,0.643
Cyprus,CYP,1990,0.609,0.54,0.66
Cyprus,CYP,1991,0.626,0.565,0.68
Cyprus,CYP,1992,0.635,0.58,0.694
Cyprus,CYP,1993,0.632,0.579,0.696
Cyprus,CYP,1994,0.634,0.572,0.687
Cyprus,CYP,1995,0.631,0.571,0.687
Cyprus,CYP,1996,0.634,0.577,0.691
Cyprus,CYP,1997,0.635,0.581,0.694
Cyprus,CYP,1998,0.632,0.574,0.691
Cyprus,CYP,1999,0.631,0.575,0.691
Cyprus,CYP,2000,0.671,0.604,0.721
Cyprus,CYP,2001,0.679,0.618,0.733
Cyprus,CYP,2002,0.68,0.634,0.74
Cyprus,CYP,2003,0.667,0.61,0.723
Cyprus,CYP,2004,0.706,0.657,0.771
Cyprus,CYP,2005,0.704,0.641,0.755
Cyprus,CYP,2006,0.708,0.654,0.764
Cyprus,CYP,2007,0.725,0.674,0.78
Cyprus,CYP,2008,0.719,0.668,0.774
Cyprus,CYP,2009,0.717,0.656,0.766
Cyprus,CYP,2010,0.727,0.669,0.779
Cyprus,CYP,2011,0.728,0.68,0.788
Cyprus,CYP,2012,0.728,0.68,0.789
Cyprus,CYP,2013,0.731,0.685,0.789
Cyprus,CYP,2014,0.732,0.681,0.787
Cyprus,CYP,2015,0.734,0.689,0.795
Cyprus,CYP,2016,0.734,0.679,0.783
Cyprus,CYP,2017,0.733,0.677,0.784
Cyprus,CYP,2018,0.727,0.672,0.778
Cyprus,CYP,2019,0.714,0.662,0.768
Cyprus,CYP,2020,0.691,0.64,0.746
Cyprus,CYP,2021,0.648,0.59,0.705
Cyprus,CYP,2022,0.644,0.582,0.698
Czechia,CZE,1789,0.051,0.038,0.064
Czechia,CZE,1790,0.051,0.038,0.064
Czechia,CZE,1791,0.051,0.038,0.064
Czechia,CZE,1792,0.051,0.038,0.064
Czechia,CZE,1793,0.051,0.037,0.063
Czechia,CZE,1794,0.05,0.036,0.062
Czechia,CZE,1795,0.044,0.031,0.056
Czechia,CZE,1796,0.05,0.036,0.061
Czechia,CZE,1797,0.05,0.036,0.061
Czechia,CZE,1798,0.05,0.036,0.061
Czechia,CZE,1799,0.05,0.036,0.061
Czechia,CZE,1800,0.05,0.036,0.061
Czechia,CZE,1801,0.05,0.036,0.061
Czechia,CZE,1802,0.05,0.036,0.061
Czechia,CZE,1803,0.05,0.036,0.061
Czechia,CZE,1804,0.05,0.036,0.061
Czechia,CZE,1805,0.05,0.036,0.061
Czechia,CZE,1806,0.05,0.036,0.061
Czechia,CZE,1807,0.05,0.036,0.061
Czechia,CZE,1808,0.05,0.036,0.061
Czechia,CZE,1809,0.05,0.036,0.061
Czechia,CZE,1810,0.05,0.036,0.061
Czechia,CZE,1811,0.05,0.036,0.061
Czechia,CZE,1812,0.05,0.036,0.061
Czechia,CZE,1813,0.05,0.037,0.063
Czechia,CZE,1814,0.05,0.037,0.063
Czechia,CZE,1815,0.053,0.038,0.063
Czechia,CZE,1816,0.053,0.038,0.063
Czechia,CZE,1817,0.053,0.038,0.063
Czechia,CZE,1818,0.053,0.038,0.063
Czechia,CZE,1819,0.053,0.038,0.063
Czechia,CZE,1820,0.053,0.038,0.063
Czechia,CZE,1821,0.053,0.038,0.063
Czechia,CZE,1822,0.053,0.038,0.063
Czechia,CZE,1823,0.053,0.038,0.063
Czechia,CZE,1824,0.053,0.038,0.063
Czechia,CZE,1825,0.053,0.038,0.063
Czechia,CZE,1826,0.053,0.038,0.063
Czechia,CZE,1827,0.053,0.038,0.063
Czechia,CZE,1828,0.053,0.038,0.063
Czechia,CZE,1829,0.053,0.038,0.063
Czechia,CZE,1830,0.053,0.038,0.063
Czechia,CZE,1831,0.053,0.038,0.063
Czechia,CZE,1832,0.053,0.038,0.063
Czechia,CZE,1833,0.053,0.038,0.063
Czechia,CZE,1834,0.053,0.038,0.063
Czechia,CZE,1835,0.053,0.038,0.063
Czechia,CZE,1836,0.053,0.038,0.063
Czechia,CZE,1837,0.053,0.038,0.063
Czechia,CZE,1838,0.053,0.038,0.063
Czechia,CZE,1839,0.053,0.038,0.063
Czechia,CZE,1840,0.053,0.038,0.063
Czechia,CZE,1841,0.053,0.038,0.063
Czechia,CZE,1842,0.053,0.038,0.063
Czechia,CZE,1843,0.053,0.038,0.063
Czechia,CZE,1844,0.053,0.038,0.063
Czechia,CZE,1845,0.053,0.038,0.063
Czechia,CZE,1846,0.053,0.038,0.063
Czechia,CZE,1847,0.053,0.038,0.063
Czechia,CZE,1848,0.105,0.077,0.125
Czechia,CZE,1849,0.111,0.083,0.134
Czechia,CZE,1851,0.054,0.037,0.066
Czechia,CZE,1852,0.045,0.032,0.056
Czechia,CZE,1853,0.045,0.032,0.056
Czechia,CZE,1854,0.045,0.032,0.056
Czechia,CZE,1855,0.045,0.032,0.056
Czechia,CZE,1856,0.045,0.032,0.056
Czechia,CZE,1857,0.045,0.032,0.056
Czechia,CZE,1858,0.045,0.032,0.056
Czechia,CZE,1859,0.045,0.032,0.056
Czechia,CZE,1860,0.045,0.033,0.058
Czechia,CZE,1867,0.182,0.152,0.205
Czechia,CZE,1873,0.223,0.202,0.252
Czechia,CZE,1874,0.223,0.202,0.252
Czechia,CZE,1875,0.222,0.198,0.247
Czechia,CZE,1876,0.222,0.198,0.247
Czechia,CZE,1877,0.222,0.198,0.247
Czechia,CZE,1878,0.222,0.198,0.247
Czechia,CZE,1879,0.221,0.2,0.248
Czechia,CZE,1880,0.221,0.2,0.248
